Zaman (UTC)	Antalya_AllAngle_SC_mean	Antalya_AllAngle_SF_mean	Antalya_NearNadir_SC_mean	Antalya_NearNadir_SF_mean	Antalya_OffNadir_SC_mean	Antalya_OffNadir_SF_mean	DAG_AllAngle_SC_11x11_mean	DAG_AllAngle_SC_1x1_mean	DAG_AllAngle_SC_21x21_mean	DAG_AllAngle_SC_3x3_mean	DAG_AllAngle_SC_5x5_mean	DAG_AllAngle_SC_7x7_mean	DAG_AllAngle_SC_9x9_mean	DAG_AllAngle_SF_11x11_mean	DAG_AllAngle_SF_1x1_mean	DAG_AllAngle_SF_21x21_mean	DAG_AllAngle_SF_3x3_mean	DAG_AllAngle_SF_5x5_mean	DAG_AllAngle_SF_7x7_mean	DAG_AllAngle_SF_9x9_mean	DAG_NearNadir_SC_11x11_mean	DAG_NearNadir_SC_1x1_mean	DAG_NearNadir_SC_21x21_mean	DAG_NearNadir_SC_3x3_mean	DAG_NearNadir_SC_5x5_mean	DAG_NearNadir_SC_7x7_mean	DAG_NearNadir_SC_9x9_mean	DAG_NearNadir_SF_11x11_mean	DAG_NearNadir_SF_1x1_mean	DAG_NearNadir_SF_21x21_mean	DAG_NearNadir_SF_3x3_mean	DAG_NearNadir_SF_5x5_mean	DAG_NearNadir_SF_7x7_mean	DAG_NearNadir_SF_9x9_mean	DAG_OffNadir_SC_11x11_mean	DAG_OffNadir_SC_1x1_mean	DAG_OffNadir_SC_21x21_mean	DAG_OffNadir_SC_3x3_mean	DAG_OffNadir_SC_5x5_mean	DAG_OffNadir_SC_7x7_mean	DAG_OffNadir_SC_9x9_mean	DAG_OffNadir_SF_11x11_mean	DAG_OffNadir_SF_1x1_mean	DAG_OffNadir_SF_21x21_mean	DAG_OffNadir_SF_3x3_mean	DAG_OffNadir_SF_5x5_mean	DAG_OffNadir_SF_7x7_mean	DAG_OffNadir_SF_9x9_mean	Erzurum_AllAngle_SC_mean	Erzurum_AllAngle_SF_mean	Erzurum_NearNadir_SC_mean	Erzurum_NearNadir_SF_mean	Erzurum_OffNadir_SC_mean	Erzurum_OffNadir_SF_mean	TUG_AllAngle_SC_11x11_mean	TUG_AllAngle_SC_1x1_mean	TUG_AllAngle_SC_21x21_mean	TUG_AllAngle_SC_3x3_mean	TUG_AllAngle_SC_5x5_mean	TUG_AllAngle_SC_7x7_mean	TUG_AllAngle_SC_9x9_mean	TUG_AllAngle_SF_11x11_mean	TUG_AllAngle_SF_1x1_mean	TUG_AllAngle_SF_21x21_mean	TUG_AllAngle_SF_3x3_mean	TUG_AllAngle_SF_5x5_mean	TUG_AllAngle_SF_7x7_mean	TUG_AllAngle_SF_9x9_mean	TUG_NearNadir_SC_11x11_mean	TUG_NearNadir_SC_1x1_mean	TUG_NearNadir_SC_21x21_mean	TUG_NearNadir_SC_3x3_mean	TUG_NearNadir_SC_5x5_mean	TUG_NearNadir_SC_7x7_mean	TUG_NearNadir_SC_9x9_mean	TUG_NearNadir_SF_11x11_mean	TUG_NearNadir_SF_1x1_mean	TUG_NearNadir_SF_21x21_mean	TUG_NearNadir_SF_3x3_mean	TUG_NearNadir_SF_5x5_mean	TUG_NearNadir_SF_7x7_mean	TUG_NearNadir_SF_9x9_mean	TUG_OffNadir_SC_11x11_mean	TUG_OffNadir_SC_1x1_mean	TUG_OffNadir_SC_21x21_mean	TUG_OffNadir_SC_3x3_mean	TUG_OffNadir_SC_5x5_mean	TUG_OffNadir_SC_7x7_mean	TUG_OffNadir_SC_9x9_mean	TUG_OffNadir_SF_11x11_mean	TUG_OffNadir_SF_1x1_mean	TUG_OffNadir_SF_21x21_mean	TUG_OffNadir_SF_3x3_mean	TUG_OffNadir_SF_5x5_mean	TUG_OffNadir_SF_7x7_mean	TUG_OffNadir_SF_9x9_mean	Turkiye_AllAngle_SC_mean	Turkiye_AllAngle_SF_mean	Turkiye_NearNadir_SC_mean	Turkiye_NearNadir_SF_mean	Turkiye_OffNadir_SC_mean	Turkiye_OffNadir_SF_mean
2012-01-01	1.007246	1.067370	0.947986	0.965548	0.938366	1.027109	1.041805	0.860887		1.028821	0.992632	0.999817	1.020903	0.584086	0.621637		0.650440	0.637087	0.622128	0.601066	0.709480	0.978777		0.831322	0.820722	0.807464	0.748535	0.584086	0.621637		0.650440	0.637087	0.622128	0.601066	0.638974	0.621637		0.650440	0.654690	0.677337	0.663509	0.584086	0.621637		0.650440	0.637087	0.622128	0.601066	1.012219	0.449796	0.744023	0.427003	0.493619	0.445383	0.565085	0.751661	0.445363	0.577566	0.476992	0.521951	0.566274	0.470787	0.673432	0.361788	0.583592	0.598849	0.511625	0.463606	0.172947	0.000000	0.178402	0.055694	0.062258	0.086559	0.111167	0.187598	0.509715	0.162035	0.249556	0.184678	0.149018	0.141376	0.207992	0.000000	0.174835	0.055694	0.084158	0.130614	0.158064	0.232695	0.505372	0.188771	0.177511	0.211818	0.171751	0.175023	1.270981	0.955720	0.977693	0.773924	0.740727	0.908731
2012-02-01	1.079164	1.115795	1.071576	0.926881	1.047044	1.203625	0.505136	0.548741	0.519971	0.581892	0.481444	0.463319	0.466067	0.621575	0.573215	0.601036	0.629905	0.634669	0.619190	0.611825	0.374729	0.670375	0.432399	0.226184	0.293852	0.306945	0.299368	0.565499	0.573215	0.557625	0.629905	0.624437	0.596459	0.579177	0.578826	0.573215	0.632729	0.658778	0.659586	0.625921	0.597827	0.594502	0.573215	0.582160	0.629905	0.634669	0.616395	0.600489	0.576641	0.501999	0.632667	0.412231	0.574311	0.478665	0.297138	0.634004	0.203829	0.468959	0.327845	0.282545	0.303944	0.498546	0.950967	0.371853	0.935788	0.814769	0.629506	0.536151	0.172523	0.000000	0.139417	0.063258	0.112188	0.083349	0.129374	0.194239	0.565302	0.142879	0.177904	0.154463	0.160096	0.169591	0.248228	0.565302	0.169772	0.235135	0.199862	0.191076	0.268150	0.352273	0.944148	0.276397	0.668911	0.493345	0.418599	0.370322	1.002569	0.933757	0.936938	0.805654	0.914019	1.007941
2012-03-01	1.079538	1.135246	1.051901	1.006299	1.061350	1.242239	0.458577	0.672606		0.577551	0.517478	0.468875	0.454041	0.544125	0.543643		0.613747	0.564425	0.538363	0.545245	0.525904	0.726823		0.695693	0.652582	0.572614	0.541450	0.507782	0.543643		0.642212	0.570103	0.512097	0.507316	0.614801	0.669583		0.651520	0.609455	0.582963	0.612757	0.439112	0.543643		0.593555	0.501739	0.458522	0.438091	0.328587	0.422453	0.318420	0.322479	0.385559	0.370242	0.183459	0.588595	0.153340	0.390408	0.283594	0.179993	0.189573	0.455755	0.812469	0.427549	0.344174	0.381009	0.361189	0.402299	0.146648	0.000000	0.105645	0.139396	0.092920	0.047408	0.099967	0.271706	0.631859	0.217659	0.317426	0.252725	0.150405	0.195341	0.357517	0.524688	0.243767	0.433958	0.381476	0.368946	0.367969	0.480181	0.764772	0.501994	0.349195	0.384173	0.311171	0.375531	0.809462	0.848287	0.795855	0.728215	0.795224	0.976678
2012-04-01	1.108558	1.110373	1.105228	0.997845	1.103967	1.245415	0.171658	0.000000	0.221861	0.312907	0.241546	0.195909	0.169750	0.105091	0.000000	0.162799	0.058117	0.168860	0.151919	0.138092	0.089694	0.000000	0.155325	0.000000	0.111700	0.069802	0.062208	0.000000	0.000000	0.086114	0.000000	0.000000	0.000000	0.000000	0.342159	0.558058	0.326532	0.379509	0.372008	0.352383	0.322473	0.261458	0.603611	0.284238	0.318249	0.275532	0.295402	0.285162	0.239680	0.234175	0.226231	0.213855	0.236972	0.334061	0.086365	0.000000	0.092517	0.065498	0.064897	0.043738	0.055767	0.114176	0.000000	0.150364	0.059602	0.084312	0.053465	0.069343	0.091085	0.000000	0.092339	0.065498	0.064777	0.033050	0.062818	0.069904	0.000000	0.071093	0.000000	0.045084	0.033401	0.034242	0.085250	0.000000	0.089207	0.000000	0.020098	0.010254	0.042589	0.267964	0.000000	0.323869	0.178360	0.173716	0.177511	0.196713	0.779746	0.766115	0.754701	0.694712	0.755991	0.899541
2012-05-01	1.129558	1.167566	1.119686	0.983494	1.119367	1.310331	0.076233	0.000000	0.105190	0.058063	0.042062	0.089665	0.083771	0.343028	0.576352	0.358301	0.495048	0.424301	0.398234	0.373512	0.040145	0.000000	0.078324	0.058063	0.020903	0.043582	0.038846	0.143655	0.000000	0.211060	0.056166	0.084454	0.095286	0.122450	0.021963	0.000000	0.073336	0.000000	0.000000	0.010355	0.012465	0.485090	0.687192	0.520374	0.638823	0.553281	0.506872	0.489514	0.235500	0.259932	0.215579	0.228310	0.214687	0.349538	0.103632	0.000000	0.126601	0.000000	0.000000	0.000000	0.029433	0.167281	0.000000	0.189966	0.055791	0.103489	0.074202	0.099236	0.103632	0.000000	0.125145	0.000000	0.000000	0.000000	0.029433	0.080605	0.000000	0.099705	0.065925	0.023733	0.022911	0.022887	0.103632	0.000000	0.125145	0.000000	0.000000	0.000000	0.029433	0.264842	0.000000	0.316457	0.056980	0.063072	0.067829	0.119324	0.807316	0.853379	0.801024	0.750689	0.800925	0.984690
2012-06-01	1.184106	1.185960	1.182403	1.075158	1.182348	1.235990	0.000000	0.000000	0.066377	0.000000	0.000000	0.000000	0.000000	0.004188	0.000000	0.077183	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.066377	0.000000	0.000000	0.000000	0.000000	0.009159	0.000000	0.068462	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.066377	0.000000	0.000000	0.000000	0.000000	0.032359	0.507932	0.115034	0.174986	0.062995	0.032140	0.038599	0.233943	0.238569	0.232880	0.228476	0.232558	0.323366	0.136431	0.000000	0.182453	0.000000	0.000000	0.000000	0.022944	0.142454	0.000000	0.200387	0.000000	0.000000	0.000000	0.040511	0.132676	0.000000	0.181423	0.000000	0.000000	0.000000	0.019994	0.157585	0.000000	0.185242	0.064942	0.114877	0.079297	0.098147	0.132676	0.000000	0.181423	0.000000	0.000000	0.000000	0.019994	0.188353	0.000000	0.240091	0.000000	0.021816	0.011131	0.056386	0.800745	0.793324	0.800198	0.717998	0.800129	0.914971
2012-07-01	1.126581	1.111998	1.123374	1.043748	1.123374	1.158640	0.013186	0.000000	0.094355	0.000000	0.000000	0.000000	0.000000	0.018369	0.000000	0.114414	0.000000	0.000000	0.000000	0.000000	0.013186	0.000000	0.094355	0.000000	0.000000	0.000000	0.000000	0.009117	0.000000	0.104577	0.000000	0.000000	0.000000	0.006331	0.013186	0.000000	0.094355	0.000000	0.000000	0.000000	0.000000	0.041507	0.000000	0.188555	0.000000	0.042161	0.021511	0.013013	0.250506	0.259764	0.249163	0.228810	0.249208	0.349104	0.188962	0.000000	0.208980	0.000000	0.000000	0.000000	0.041600	0.134352	0.000000	0.179238	0.000000	0.000000	0.000000	0.041145	0.195664	0.000000	0.212040	0.000000	0.000000	0.000000	0.041600	0.095234	0.000000	0.146110	0.000000	0.000000	0.000000	0.023989	0.195664	0.000000	0.211311	0.000000	0.000000	0.000000	0.041600	0.161212	0.000000	0.213505	0.066254	0.023852	0.012169	0.056194	0.767594	0.766042	0.767223	0.704421	0.767327	0.859009
2012-08-01	1.142253	1.137063	1.142174	1.074524	1.142178	1.175980	0.000000	0.000000	0.094732	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.095945	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.086467	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.092499	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.085142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.102911	0.000000	0.000000	0.000000	0.000000	0.243647	0.239458	0.240388	0.223653	0.240415	0.267448	0.146999	0.000000	0.177570	0.000000	0.000000	0.000000	0.036754	0.111111	0.000000	0.165622	0.000000	0.000000	0.000000	0.042369	0.146999	0.000000	0.177570	0.000000	0.000000	0.000000	0.036754	0.064928	0.000000	0.111696	0.000000	0.000000	0.000000	0.024933	0.146999	0.000000	0.177570	0.000000	0.000000	0.000000	0.036754	0.141383	0.000000	0.206559	0.000000	0.000000	0.000000	0.047756	0.767479	0.759071	0.762474	0.702755	0.762357	0.820751
2012-09-01	1.180879	1.168594	1.180765	1.066323	1.180775	1.242340	0.000000	0.000000	0.093695	0.000000	0.000000	0.000000	0.000000	0.004390	0.000000	0.098736	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.093695	0.000000	0.000000	0.000000	0.000000	0.005217	0.000000	0.113083	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.093695	0.000000	0.000000	0.000000	0.000000	0.008845	0.000000	0.114504	0.000000	0.000000	0.000000	0.006716	0.244128	0.246852	0.244320	0.223307	0.244109	0.287059	0.125294	0.000000	0.215994	0.000000	0.000000	0.000000	0.015217	0.118487	0.000000	0.199139	0.000000	0.000000	0.000000	0.023564	0.125294	0.000000	0.215994	0.000000	0.000000	0.000000	0.015217	0.079322	0.000000	0.150824	0.000000	0.000000	0.000000	0.014530	0.125294	0.000000	0.215994	0.000000	0.000000	0.000000	0.015217	0.170639	0.000000	0.270839	0.000000	0.000000	0.023608	0.056716	0.785078	0.785631	0.785032	0.713722	0.785038	0.865025
2012-10-01	1.197475	1.188877	1.187672	0.980690	1.187694	1.385770	0.000000	0.000000	0.081485	0.000000	0.000000	0.000000	0.000000	0.004143	0.000000	0.089626	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.081485	0.000000	0.000000	0.000000	0.000000	0.039949	0.000000	0.140885	0.000000	0.023331	0.023582	0.024649	0.000000	0.000000	0.081485	0.000000	0.000000	0.000000	0.000000	0.056387	0.000000	0.183455	0.000000	0.023882	0.056105	0.067206	0.239175	0.226691	0.238658	0.224304	0.238616	0.292792	0.148059	0.000000	0.193786	0.000000	0.000000	0.000000	0.031893	0.180888	0.000000	0.246456	0.055763	0.040899	0.042964	0.082323	0.148059	0.000000	0.195062	0.000000	0.000000	0.000000	0.031893	0.050450	0.000000	0.116611	0.063137	0.022729	0.011597	0.007015	0.148059	0.000000	0.206710	0.000000	0.000000	0.000000	0.031893	0.366364	0.000000	0.445887	0.178834	0.177570	0.199500	0.258396	0.794019	0.804762	0.790903	0.700717	0.790883	0.980205
2012-11-01	1.126654	1.100190	1.125913	1.099820	1.125818	1.137230	0.056446	0.000000	0.104779	0.000000	0.020734	0.042679	0.041420	0.037736	0.000000	0.126373	0.141913	0.072331	0.036904	0.041370	0.041912	0.000000	0.086607	0.000000	0.020674	0.055057	0.033306	0.023060	0.000000	0.104032	0.000000	0.041363	0.021104	0.019354	0.014587	0.000000	0.079117	0.000000	0.000000	0.013470	0.014630	0.127348	0.510740	0.203078	0.330526	0.233650	0.141040	0.120860	0.243471	0.236875	0.242861	0.229377	0.236639	0.279462	0.095689	0.000000	0.149295	0.000000	0.000000	0.000000	0.013449	0.099339	0.000000	0.148636	0.000000	0.046681	0.023817	0.038961	0.095689	0.000000	0.149295	0.000000	0.000000	0.000000	0.013449	0.179445	0.000000	0.231226	0.181347	0.222051	0.191563	0.178546	0.095689	0.000000	0.149295	0.000000	0.000000	0.000000	0.013449	0.122890	0.000000	0.194884	0.000000	0.068760	0.035082	0.068427	0.756060	0.731476	0.754556	0.689453	0.753591	0.812372
2012-12-01	1.068939	0.991548	1.063076	0.977745	1.050152	1.065617	0.210063	0.517329	0.291891	0.249320	0.293317	0.219066	0.207585	0.099525	0.000000	0.183732	0.055682	0.197453	0.139789	0.115422	0.194197	0.000000	0.359363	0.091852	0.180048	0.209016	0.200744	0.064277	0.000000	0.159354	0.055682	0.168857	0.125199	0.081997	0.367066	0.601637	0.367621	0.649957	0.547782	0.440178	0.384303	0.067898	0.000000	0.131146	0.055682	0.150230	0.086993	0.068177	0.481981	0.322678	0.519182	0.427132	0.400362	0.312596	0.049122	0.000000	0.092802	0.000000	0.000000	0.019280	0.011663	0.209890	0.634198	0.143780	0.273607	0.284459	0.216298	0.204608	0.075791	0.000000	0.116278	0.063251	0.022770	0.011617	0.007028	0.080535	0.000000	0.105750	0.000000	0.000000	0.010270	0.032757	0.068459	0.000000	0.105852	0.000000	0.000000	0.000000	0.018858	0.216231	0.000000	0.171368	0.103967	0.171109	0.178123	0.200594	0.766370	0.664997	0.762443	0.690989	0.734099	0.731215
2013-01-01	1.071795	1.002505	1.077175	0.981507	1.065968	1.093104	0.109772	0.000000	0.211392	0.000000	0.024554	0.071437	0.106195	0.201496	0.000000	0.251128	0.000000	0.072137	0.192570	0.211892	0.303975	0.000000	0.367556	0.058890	0.042780	0.151089	0.209125	0.074674	0.000000	0.185221	0.000000	0.043915	0.064522	0.073210	0.098643	0.000000	0.275504	0.000000	0.043915	0.064522	0.066672	0.166651	0.000000	0.229629	0.000000	0.043915	0.149760	0.179393	0.484559	0.391113	0.593594	0.358261	0.490076	0.370748	0.063575	0.000000	0.066599	0.056989	0.043176	0.022028	0.042065	0.134302	0.577216	0.136083	0.064135	0.074870	0.077937	0.107083	0.163246	0.000000	0.116819	0.190430	0.137130	0.145584	0.146146	0.102209	0.000000	0.097771	0.000000	0.000000	0.022237	0.059353	0.054137	0.000000	0.068841	0.000000	0.000000	0.000000	0.017225	0.071928	0.577216	0.123756	0.120055	0.043220	0.033420	0.052925	0.988729	0.732595	0.918205	0.747036	0.767088	0.776978
2013-02-01	1.044098	1.010452	1.042058	0.957287	1.036905	1.012335	0.204934	0.000000	0.285367	0.115572	0.131354	0.201663	0.218133	0.214409	0.000000	0.196820	0.082147	0.148581	0.214665	0.227625	0.034195	0.000000	0.261916	0.000000	0.020105	0.010258	0.020685	0.206243	0.000000	0.188545	0.082147	0.148581	0.223436	0.234749	0.027847	0.000000	0.127192	0.000000	0.000000	0.000000	0.020214	0.038952	0.000000	0.138442	0.000000	0.000000	0.000000	0.020214	0.433753	0.366061	0.533861	0.347745	0.324820	0.322843	0.038430	0.000000	0.045114	0.000000	0.000000	0.000000	0.021646	0.060299	0.000000	0.063346	0.061697	0.022211	0.011332	0.026261	0.043117	0.000000	0.039265	0.000000	0.000000	0.000000	0.024398	0.021919	0.000000	0.042289	0.000000	0.000000	0.000000	0.008956	0.041669	0.000000	0.037729	0.000000	0.026308	0.013422	0.031666	0.050375	0.000000	0.055241	0.000000	0.000000	0.000000	0.013935	0.755316	0.711052	0.756891	0.679522	0.730490	0.736172
2013-03-01	1.120041	1.116938	1.122201	1.090384	1.118054	1.143557	0.272380	0.000000	0.314413	0.397521	0.345785	0.279604	0.266692	0.124607	0.000000	0.179087	0.190446	0.148923	0.147530	0.134158	0.250312	0.506607	0.285033	0.351211	0.361456	0.329382	0.304779	0.062836	0.000000	0.121995	0.000000	0.022435	0.047157	0.062792	0.126039	0.000000	0.147871	0.000000	0.067209	0.107513	0.121841	0.125976	0.000000	0.171988	0.190446	0.148923	0.150202	0.135775	0.429251	0.291118	0.553211	0.291909	0.301857	0.275406	0.029702	0.000000	0.043569	0.066279	0.069284	0.035349	0.021384	0.008472	0.000000	0.030212	0.000000	0.000000	0.000000	0.000000	0.040571	0.000000	0.047134	0.000000	0.000000	0.021254	0.019087	0.028160	0.000000	0.031750	0.000000	0.000000	0.000000	0.013962	0.009964	0.000000	0.014549	0.000000	0.000000	0.000000	0.000000	0.004533	0.000000	0.030784	0.000000	0.000000	0.000000	0.000000	0.783032	0.764083	0.786823	0.734958	0.764175	0.791852
2013-04-01	1.159871	1.146359	1.154021	1.089469	1.154035	1.244190	0.102743	0.000000	0.147054	0.125520	0.169243	0.123179	0.093549	0.128580	0.856845	0.164959	0.405249	0.197174	0.153896	0.134829	0.098567	0.000000	0.146624	0.123999	0.087532	0.105342	0.088798	0.124480	0.000000	0.133730	0.215235	0.146584	0.148373	0.148781	0.171344	0.703473	0.167388	0.390262	0.231241	0.161206	0.179628	0.231676	0.856845	0.266444	0.436823	0.255259	0.240135	0.241698	0.257323	0.235128	0.253249	0.222512	0.247955	0.263402	0.034685	0.000000	0.068866	0.065506	0.023582	0.012032	0.007278	0.055987	0.000000	0.113330	0.000000	0.000000	0.000000	0.000000	0.029813	0.000000	0.067529	0.000000	0.000000	0.000000	0.000000	0.055219	0.000000	0.117515	0.000000	0.000000	0.000000	0.015412	0.029813	0.000000	0.067529	0.000000	0.000000	0.000000	0.000000	0.107041	0.000000	0.189708	0.000000	0.000000	0.011666	0.007057	0.792044	0.780472	0.788842	0.739266	0.788410	0.833134
2013-05-01	1.312207	1.336266	1.306762	1.287393	1.305809	1.391947	0.503269	0.663442	0.583649	0.673826	0.539632	0.545684	0.508295	0.000000	0.000000	0.076991	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.081403	0.000000	0.000000	0.000000	0.000000	0.044797	0.000000	0.138143	0.220659	0.148605	0.100046	0.066919	0.000000	0.000000	0.076695	0.000000	0.000000	0.000000	0.000000	0.004312	0.000000	0.086695	0.000000	0.000000	0.000000	0.000000	0.433763	0.273399	0.280791	0.289690	0.268868	0.329497	0.138263	0.000000	0.183871	0.000000	0.000000	0.000000	0.036572	0.148549	0.000000	0.231372	0.057909	0.020847	0.010636	0.059117	0.138263	0.000000	0.182329	0.000000	0.000000	0.000000	0.036572	0.095299	0.000000	0.207366	0.000000	0.000000	0.010263	0.036035	0.138263	0.000000	0.182329	0.000000	0.000000	0.000000	0.036572	0.205686	0.000000	0.233187	0.190831	0.089204	0.057625	0.108169	0.888102	0.901315	0.872890	0.852111	0.866650	0.980053
2013-06-01	1.349539	1.353660	1.349118	1.247632	1.349123	1.436865	0.017211	0.000000	0.098650	0.000000	0.000000	0.030827	0.018648	0.000000	0.000000	0.082312	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.076707	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.105713	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.076707	0.000000	0.000000	0.000000	0.000000	0.334232	0.000000	0.384099	0.186203	0.211609	0.334289	0.326144	0.276753	0.264472	0.261288	0.252088	0.261305	0.453780	0.120385	0.000000	0.189377	0.000000	0.000000	0.000000	0.043635	0.120074	0.000000	0.204763	0.000000	0.000000	0.000000	0.044612	0.120385	0.000000	0.189377	0.000000	0.000000	0.000000	0.043635	0.094312	0.000000	0.162736	0.124095	0.044674	0.022793	0.058265	0.120385	0.000000	0.189377	0.000000	0.000000	0.000000	0.043635	0.157813	0.000000	0.268683	0.000000	0.040826	0.042524	0.084794	0.868327	0.852640	0.864578	0.791247	0.864510	1.000508
2013-07-01	1.273633	1.268493	1.273607	1.166773	1.273616	1.326288	0.000000	0.000000	0.071808	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.072440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071808	0.000000	0.000000	0.000000	0.000000	0.010304	0.000000	0.077637	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071808	0.000000	0.000000	0.000000	0.000000	0.004430	0.000000	0.093127	0.000000	0.000000	0.000000	0.000000	0.268175	0.278385	0.267384	0.259648	0.267377	0.312266	0.054390	0.000000	0.206856	0.000000	0.000000	0.000000	0.028405	0.055199	0.000000	0.219841	0.000000	0.000000	0.000000	0.028875	0.054390	0.000000	0.204861	0.000000	0.000000	0.000000	0.028405	0.041859	0.000000	0.143938	0.000000	0.000000	0.000000	0.013958	0.054390	0.000000	0.204861	0.000000	0.000000	0.000000	0.028405	0.066176	0.000000	0.255608	0.000000	0.000000	0.000000	0.044577	0.866588	0.868006	0.866127	0.795671	0.866102	0.956235
2013-08-01	1.257709	1.253858	1.257780	1.161057	1.257771	1.276069	0.000000	0.000000	0.056578	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.069161	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.056578	0.000000	0.000000	0.000000	0.000000	0.012112	0.000000	0.082436	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.056578	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.075381	0.000000	0.000000	0.000000	0.000000	0.259954	0.263719	0.259780	0.247741	0.259784	0.302742	0.042499	0.000000	0.124583	0.000000	0.000000	0.000000	0.022597	0.045078	0.000000	0.119001	0.000000	0.000000	0.000000	0.023761	0.042499	0.000000	0.124583	0.000000	0.000000	0.000000	0.022597	0.029714	0.000000	0.110393	0.000000	0.000000	0.000000	0.006552	0.042499	0.000000	0.125882	0.000000	0.000000	0.000000	0.022597	0.048877	0.000000	0.130197	0.000000	0.000000	0.000000	0.026801	0.827507	0.827396	0.827329	0.769731	0.827349	0.887672
2013-09-01	1.280994	1.272618	1.280971	1.173143	1.280978	1.343956	0.000000	0.000000	0.060342	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.061020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.060342	0.000000	0.000000	0.000000	0.000000	0.004833	0.000000	0.068495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.060342	0.000000	0.000000	0.000000	0.000000	0.004581	0.000000	0.100501	0.000000	0.000000	0.000000	0.000000	0.253967	0.259807	0.253146	0.240376	0.253155	0.299571	0.047471	0.000000	0.224681	0.000000	0.000000	0.000000	0.022358	0.040571	0.000000	0.221306	0.000000	0.000000	0.000000	0.022860	0.040758	0.000000	0.218384	0.000000	0.000000	0.000000	0.022358	0.028117	0.000000	0.127479	0.057963	0.020867	0.010646	0.006440	0.040758	0.000000	0.218384	0.000000	0.000000	0.000000	0.022358	0.052669	0.000000	0.280854	0.000000	0.000000	0.000000	0.025799	0.842787	0.843905	0.842551	0.776319	0.842507	0.934269
2013-10-01	1.327273	1.312816	1.325493	1.206088	1.325500	1.438837	0.072754	0.000000	0.149580	0.057056	0.107085	0.077838	0.094726	0.203466	0.626590	0.210546	0.376576	0.279589	0.281559	0.233762	0.032860	0.000000	0.119902	0.064128	0.023086	0.034468	0.027421	0.241385	0.680655	0.208709	0.215623	0.260277	0.321226	0.277896	0.076772	0.000000	0.128079	0.068864	0.077555	0.082518	0.077020	0.546189	0.669324	0.508154	0.683855	0.619865	0.588313	0.561750	0.275176	0.281063	0.271014	0.273814	0.268724	0.369394	0.032714	0.000000	0.225786	0.000000	0.000000	0.000000	0.017501	0.038407	0.000000	0.200229	0.000000	0.000000	0.000000	0.017430	0.032714	0.000000	0.225786	0.000000	0.000000	0.000000	0.017501	0.044599	0.000000	0.128402	0.056429	0.060828	0.031035	0.041584	0.032714	0.000000	0.225786	0.000000	0.000000	0.000000	0.017501	0.120142	0.504675	0.269186	0.111766	0.082088	0.118130	0.111349	0.881843	0.888126	0.879808	0.792188	0.879252	1.090470
2013-11-01	1.349760	1.326491	1.345400	1.171714	1.345272	1.353689	0.248783	0.000000	0.413530	0.226666	0.339803	0.350405	0.287552	0.309286	0.591171	0.308785	0.433115	0.397611	0.320769	0.300506	0.153254	0.000000	0.224144	0.132839	0.098166	0.134110	0.154859	0.144536	0.679588	0.237918	0.284731	0.134291	0.135033	0.124679	0.151430	0.000000	0.211051	0.058091	0.119139	0.136303	0.157134	0.712730	0.839338	0.681175	0.822667	0.799097	0.769610	0.739810	0.534189	0.297317	0.271279	0.275525	0.289144	0.489778	0.043643	0.000000	0.274214	0.000000	0.000000	0.000000	0.035021	0.087930	0.000000	0.293094	0.059357	0.085567	0.065697	0.070969	0.043643	0.000000	0.274214	0.000000	0.000000	0.000000	0.035021	0.025629	0.000000	0.229085	0.000000	0.023756	0.012121	0.019946	0.054096	0.000000	0.274125	0.000000	0.000000	0.000000	0.035021	0.073794	0.000000	0.223840	0.063593	0.066785	0.034074	0.042421	0.883876	0.868356	0.865847	0.800686	0.865277	0.972088
